doc_id,pdf_doc_id,source_path,file_name,title,logical_index,chunks,tables,pages
710f0e63bed31e8d54195d54_L0,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,Об утверждении клинического протокола,L0,1,8,26
710f0e63bed31e8d54195d54_L1,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП Диагностика лечение профилактика инфаркта мозга детс нас пост МЗ 2024 127,L1,2,8,26
710f0e63bed31e8d54195d54_L2,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП Диагностика лечение профилактика инфаркта мозга детс нас пост МЗ 2024 127,L2,1,8,26
710f0e63bed31e8d54195d54_L3,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L3,1,8,26
710f0e63bed31e8d54195d54_L4,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,клинический протокол устанавливает общие требования к оказанию,L4,3,8,26
710f0e63bed31e8d54195d54_L5,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,клинический протокол определяет минимальный объем оказания,L5,3,8,26
710f0e63bed31e8d54195d54_L6,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,клинический протокол в части лечения ИМ у пациентов включает,L6,4,8,26
710f0e63bed31e8d54195d54_L7,710f0e63bed31e8d54195d54,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,КП_Диагностика_лечение_профилактика_инфаркта_мозга_детс_нас_пост_МЗ_2024_127.pdf,"клинический протокол,",L7,185,8,26
d4bed6ad7d167e2a80c5dd98_L0,d4bed6ad7d167e2a80c5dd98,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,Об утверждении клинического протокола,L0,1,7,12
d4bed6ad7d167e2a80c5dd98_L1,d4bed6ad7d167e2a80c5dd98,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,клинический протокол «Медицинская профилактика венозных,L1,2,7,12
d4bed6ad7d167e2a80c5dd98_L2,d4bed6ad7d167e2a80c5dd98,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КП Медицинская профилактика венозных тромбозов в нейрохирургической практике 3-02-2022 №8,L2,1,7,12
d4bed6ad7d167e2a80c5dd98_L3,d4bed6ad7d167e2a80c5dd98,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L3,1,7,12
d4bed6ad7d167e2a80c5dd98_L4,d4bed6ad7d167e2a80c5dd98,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,КП_Медицинская_профилактика_венозных_тромбозов_в_нейрохирургической_практике_3-02-2022_№8.pdf,клинический протокол определяет общие требования к объему,L4,75,7,12
2e0479585abd12366a60e3a6_L0,2e0479585abd12366a60e3a6,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,Об утверждении клинического протокола,L0,1,13,14
2e0479585abd12366a60e3a6_L1,2e0479585abd12366a60e3a6,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,клинический протокол «Медицинская реабилитация пациентов,L1,2,13,14
2e0479585abd12366a60e3a6_L2,2e0479585abd12366a60e3a6,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,КП Медицинская реабилитация пациентов с инсультом вз нас пост МЗ 2026 7,L2,1,13,14
2e0479585abd12366a60e3a6_L3,2e0479585abd12366a60e3a6,minzdrav_protocols/nevrologiya-neyrokhirurgiya/КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,КП_Медицинская_реабилитация_пациентов_с_инсультом_вз_нас_пост_МЗ_2026_7.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L3,1,13,14
